Iteration,Avg Residual,Avg Error
8428,-0.0153224,0.0745829
8429,-0.0153223,0.0745827
8430,-0.0153222,0.0745826
8431,-0.0153221,0.0745824
8432,-0.0153221,0.0745823
8433,-0.015322,0.0745821
8434,-0.0153219,0.0745819
8435,-0.0153218,0.0745818
8436,-0.0153218,0.0745816
8437,-0.0153217,0.0745815
8438,-0.0153216,0.0745813
8439,-0.0153215,0.0745812
8440,-0.0153215,0.074581
8441,-0.0153214,0.0745809
8442,-0.0153213,0.0745807
8443,-0.0153212,0.0745806
8444,-0.0153212,0.0745804
8445,-0.0153211,0.0745803
8446,-0.015321,0.0745801
8447,-0.0153209,0.07458
8448,-0.0153209,0.0745798
8449,-0.0153208,0.0745797
8450,-0.0153207,0.0745795
8451,-0.0153207,0.0745793
8452,-0.0153206,0.0745792
8453,-0.0153205,0.074579
8454,-0.0153204,0.0745789
8455,-0.0153204,0.0745787
8456,-0.0153203,0.0745786
8457,-0.0153202,0.0745784
8458,-0.0153201,0.0745783
8459,-0.0153201,0.0745781
8460,-0.01532,0.074578
8461,-0.0153199,0.0745778
8462,-0.0153198,0.0745777
8463,-0.0153198,0.0745775
8464,-0.0153197,0.0745774
8465,-0.0153196,0.0745772
8466,-0.0153196,0.0745771
8467,-0.0153195,0.0745769
8468,-0.0153194,0.0745768
8469,-0.0153193,0.0745766
8470,-0.0153193,0.0745765
8471,-0.0153192,0.0745763
8472,-0.0153191,0.0745762
8473,-0.015319,0.074576
8474,-0.015319,0.0745759
8475,-0.0153189,0.0745757
8476,-0.0153188,0.0745756
8477,-0.0153187,0.0745754
8478,-0.0153187,0.0745753
8479,-0.0153186,0.0745751
8480,-0.0153185,0.074575
8481,-0.0153185,0.0745748
8482,-0.0153184,0.0745746
8483,-0.0153183,0.0745745
8484,-0.0153182,0.0745743
8485,-0.0153182,0.0745742
8486,-0.0153181,0.074574
8487,-0.015318,0.0745739
8488,-0.0153179,0.0745737
8489,-0.0153179,0.0745736
8490,-0.0153178,0.0745734
8491,-0.0153177,0.0745733
8492,-0.0153177,0.0745731
8493,-0.0153176,0.074573
8494,-0.0153175,0.0745728
8495,-0.0153174,0.0745727
8496,-0.0153174,0.0745725
8497,-0.0153173,0.0745724
8498,-0.0153172,0.0745722
8499,-0.0153171,0.0745721
8500,-0.0153171,0.0745719
8501,-0.015317,0.0745718
8502,-0.0153169,0.0745716
8503,-0.0153169,0.0745715
8504,-0.0153168,0.0745713
8505,-0.0153167,0.0745712
8506,-0.0153166,0.074571
8507,-0.0153166,0.0745709
8508,-0.0153165,0.0745707
8509,-0.0153164,0.0745706
8510,-0.0153163,0.0745704
8511,-0.0153163,0.0745703
8512,-0.0153162,0.0745702
8513,-0.0153161,0.07457
8514,-0.0153161,0.0745699
8515,-0.015316,0.0745697
8516,-0.0153159,0.0745696
8517,-0.0153158,0.0745694
8518,-0.0153158,0.0745693
8519,-0.0153157,0.0745691
8520,-0.0153156,0.074569
8521,-0.0153156,0.0745688
8522,-0.0153155,0.0745687
8523,-0.0153154,0.0745685
8524,-0.0153153,0.0745684
8525,-0.0153153,0.0745682
8526,-0.0153152,0.0745681
8527,-0.0153151,0.0745679
8528,-0.0153151,0.0745678
8529,-0.015315,0.0745676
8530,-0.0153149,0.0745675
8531,-0.0153148,0.0745673
8532,-0.0153148,0.0745672
8533,-0.0153147,0.074567
8534,-0.0153146,0.0745669
8535,-0.0153146,0.0745667
8536,-0.0153145,0.0745666
8537,-0.0153144,0.0745664
8538,-0.0153143,0.0745663
8539,-0.0153143,0.0745661
8540,-0.0153142,0.074566
8541,-0.0153141,0.0745658
8542,-0.015314,0.0745657
8543,-0.015314,0.0745656
8544,-0.0153139,0.0745654
8545,-0.0153138,0.0745653
8546,-0.0153138,0.0745651
8547,-0.0153137,0.074565
8548,-0.0153136,0.0745648
8549,-0.0153136,0.0745647
8550,-0.0153135,0.0745645
8551,-0.0153134,0.0745644
8552,-0.0153133,0.0745642
8553,-0.0153133,0.0745641
8554,-0.0153132,0.0745639
8555,-0.0153131,0.0745638
8556,-0.0153131,0.0745636
8557,-0.015313,0.0745635
8558,-0.0153129,0.0745633
8559,-0.0153128,0.0745632
8560,-0.0153128,0.0745631
8561,-0.0153127,0.0745629
8562,-0.0153126,0.0745628
8563,-0.0153126,0.0745626
8564,-0.0153125,0.0745625
8565,-0.0153124,0.0745623
8566,-0.0153123,0.0745622
8567,-0.0153123,0.074562
8568,-0.0153122,0.0745619
8569,-0.0153121,0.0745617
8570,-0.0153121,0.0745616
8571,-0.015312,0.0745614
8572,-0.0153119,0.0745613
8573,-0.0153118,0.0745611
8574,-0.0153118,0.074561
8575,-0.0153117,0.0745609
8576,-0.0153116,0.0745607
8577,-0.0153116,0.0745606
8578,-0.0153115,0.0745604
8579,-0.0153114,0.0745603
8580,-0.0153114,0.0745601
8581,-0.0153113,0.07456
8582,-0.0153112,0.0745598
8583,-0.0153111,0.0745597
8584,-0.0153111,0.0745595
8585,-0.015311,0.0745594
8586,-0.0153109,0.0745593
8587,-0.0153109,0.0745591
8588,-0.0153108,0.074559
8589,-0.0153107,0.0745588
8590,-0.0153106,0.0745587
8591,-0.0153106,0.0745585
8592,-0.0153105,0.0745584
8593,-0.0153104,0.0745582
8594,-0.0153104,0.0745581
8595,-0.0153103,0.0745579
8596,-0.0153102,0.0745578
8597,-0.0153102,0.0745577
8598,-0.0153101,0.0745575
8599,-0.01531,0.0745574
8600,-0.0153099,0.0745572
8601,-0.0153099,0.0745571
8602,-0.0153098,0.0745569
8603,-0.0153097,0.0745568
8604,-0.0153097,0.0745566
8605,-0.0153096,0.0745565
8606,-0.0153095,0.0745564
8607,-0.0153095,0.0745562
8608,-0.0153094,0.0745561
8609,-0.0153093,0.0745559
8610,-0.0153092,0.0745558
8611,-0.0153092,0.0745556
8612,-0.0153091,0.0745555
8613,-0.015309,0.0745553
8614,-0.015309,0.0745552
8615,-0.0153089,0.0745551
8616,-0.0153088,0.0745549
8617,-0.0153088,0.0745548
8618,-0.0153087,0.0745546
8619,-0.0153086,0.0745545
8620,-0.0153086,0.0745543
8621,-0.0153085,0.0745542
8622,-0.0153084,0.0745541
8623,-0.0153083,0.0745539
8624,-0.0153083,0.0745538
8625,-0.0153082,0.0745536
8626,-0.0153081,0.0745535
8627,-0.0153081,0.0745533
8628,-0.015308,0.0745532
8629,-0.0153079,0.074553
8630,-0.0153079,0.0745529
8631,-0.0153078,0.0745528
8632,-0.0153077,0.0745526
8633,-0.0153076,0.0745525
8634,-0.0153076,0.0745523
8635,-0.0153075,0.0745522
8636,-0.0153074,0.074552
8637,-0.0153074,0.0745519
8638,-0.0153073,0.0745518
8639,-0.0153072,0.0745516
8640,-0.0153072,0.0745515
8641,-0.0153071,0.0745513
8642,-0.015307,0.0745512
8643,-0.015307,0.074551
8644,-0.0153069,0.0745509
8645,-0.0153068,0.0745508
8646,-0.0153068,0.0745506
8647,-0.0153067,0.0745505
8648,-0.0153066,0.0745503
8649,-0.0153065,0.0745502
8650,-0.0153065,0.07455
8651,-0.0153064,0.0745499
8652,-0.0153063,0.0745498
8653,-0.0153063,0.0745496
8654,-0.0153062,0.0745495
8655,-0.0153061,0.0745493
8656,-0.0153061,0.0745492
8657,-0.015306,0.0745491
8658,-0.0153059,0.0745489
8659,-0.0153059,0.0745488
8660,-0.0153058,0.0745486
8661,-0.0153057,0.0745485
8662,-0.0153057,0.0745483
8663,-0.0153056,0.0745482
8664,-0.0153055,0.0745481
8665,-0.0153054,0.0745479
8666,-0.0153054,0.0745478
8667,-0.0153053,0.0745476
8668,-0.0153052,0.0745475
8669,-0.0153052,0.0745474
8670,-0.0153051,0.0745472
8671,-0.015305,0.0745471
8672,-0.015305,0.0745469
8673,-0.0153049,0.0745468
8674,-0.0153048,0.0745467
8675,-0.0153048,0.0745465
8676,-0.0153047,0.0745464
8677,-0.0153046,0.0745462
8678,-0.0153046,0.0745461
8679,-0.0153045,0.0745459
8680,-0.0153044,0.0745458
8681,-0.0153044,0.0745457
8682,-0.0153043,0.0745455
8683,-0.0153042,0.0745454
8684,-0.0153041,0.0745452
8685,-0.0153041,0.0745451
8686,-0.015304,0.074545
8687,-0.0153039,0.0745448
8688,-0.0153039,0.0745447
8689,-0.0153038,0.0745445
8690,-0.0153037,0.0745444
8691,-0.0153037,0.0745443
8692,-0.0153036,0.0745441
8693,-0.0153035,0.074544
8694,-0.0153035,0.0745438
8695,-0.0153034,0.0745437
8696,-0.0153033,0.0745436
8697,-0.0153033,0.0745434
8698,-0.0153032,0.0745433
8699,-0.0153031,0.0745431
8700,-0.0153031,0.074543
8701,-0.015303,0.0745429
8702,-0.0153029,0.0745427
8703,-0.0153029,0.0745426
8704,-0.0153028,0.0745424
8705,-0.0153027,0.0745423
8706,-0.0153027,0.0745422
8707,-0.0153026,0.074542
8708,-0.0153025,0.0745419
8709,-0.0153025,0.0745417
8710,-0.0153024,0.0745416
8711,-0.0153023,0.0745415
8712,-0.0153023,0.0745413
8713,-0.0153022,0.0745412
8714,-0.0153021,0.074541
8715,-0.015302,0.0745409
8716,-0.015302,0.0745408
8717,-0.0153019,0.0745406
8718,-0.0153018,0.0745405
8719,-0.0153018,0.0745404
8720,-0.0153017,0.0745402
8721,-0.0153016,0.0745401
8722,-0.0153016,0.0745399
8723,-0.0153015,0.0745398
8724,-0.0153014,0.0745397
8725,-0.0153014,0.0745395
8726,-0.0153013,0.0745394
8727,-0.0153012,0.0745392
8728,-0.0153012,0.0745391
8729,-0.0153011,0.074539
8730,-0.015301,0.0745388
8731,-0.015301,0.0745387
8732,-0.0153009,0.0745386
8733,-0.0153008,0.0745384
8734,-0.0153008,0.0745383
8735,-0.0153007,0.0745381
8736,-0.0153006,0.074538
8737,-0.0153006,0.0745379
8738,-0.0153005,0.0745377
8739,-0.0153004,0.0745376
8740,-0.0153004,0.0745374
8741,-0.0153003,0.0745373
8742,-0.0153002,0.0745372
8743,-0.0153002,0.074537
8744,-0.0153001,0.0745369
8745,-0.0153,0.0745368
8746,-0.0153,0.0745366
8747,-0.0152999,0.0745365
8748,-0.0152998,0.0745363
8749,-0.0152998,0.0745362
8750,-0.0152997,0.0745361
8751,-0.0152996,0.0745359
8752,-0.0152996,0.0745358
8753,-0.0152995,0.0745357
8754,-0.0152994,0.0745355
8755,-0.0152994,0.0745354
8756,-0.0152993,0.0745352
8757,-0.0152992,0.0745351
8758,-0.0152992,0.074535
8759,-0.0152991,0.0745348
8760,-0.015299,0.0745347
8761,-0.015299,0.0745346
8762,-0.0152989,0.0745344
8763,-0.0152988,0.0745343
8764,-0.0152988,0.0745341
8765,-0.0152987,0.074534
8766,-0.0152986,0.0745339
8767,-0.0152986,0.0745337
8768,-0.0152985,0.0745336
8769,-0.0152984,0.0745335
8770,-0.0152984,0.0745333
8771,-0.0152983,0.0745332
8772,-0.0152982,0.0745331
8773,-0.0152982,0.0745329
8774,-0.0152981,0.0745328
8775,-0.015298,0.0745326
8776,-0.015298,0.0745325
8777,-0.0152979,0.0745324
8778,-0.0152979,0.0745322
8779,-0.0152978,0.0745321
8780,-0.0152977,0.074532
8781,-0.0152977,0.0745318
8782,-0.0152976,0.0745317
8783,-0.0152975,0.0745316
8784,-0.0152975,0.0745314
8785,-0.0152974,0.0745313
8786,-0.0152973,0.0745312
8787,-0.0152973,0.074531
8788,-0.0152972,0.0745309
8789,-0.0152971,0.0745307
8790,-0.0152971,0.0745306
8791,-0.015297,0.0745305
8792,-0.0152969,0.0745303
8793,-0.0152969,0.0745302
8794,-0.0152968,0.0745301
8795,-0.0152967,0.0745299
8796,-0.0152967,0.0745298
8797,-0.0152966,0.0745297
8798,-0.0152965,0.0745295
8799,-0.0152965,0.0745294
8800,-0.0152964,0.0745293
8801,-0.0152963,0.0745291
8802,-0.0152963,0.074529
8803,-0.0152962,0.0745289
8804,-0.0152961,0.0745287
8805,-0.0152961,0.0745286
8806,-0.015296,0.0745284
8807,-0.0152959,0.0745283
8808,-0.0152959,0.0745282
8809,-0.0152958,0.074528
8810,-0.0152958,0.0745279
8811,-0.0152957,0.0745278
8812,-0.0152956,0.0745276
8813,-0.0152956,0.0745275
8814,-0.0152955,0.0745274
8815,-0.0152954,0.0745272
8816,-0.0152954,0.0745271
8817,-0.0152953,0.074527
8818,-0.0152952,0.0745268
8819,-0.0152952,0.0745267
8820,-0.0152951,0.0745266
8821,-0.015295,0.0745264
8822,-0.015295,0.0745263
8823,-0.0152949,0.0745262
8824,-0.0152948,0.074526
8825,-0.0152948,0.0745259
8826,-0.0152947,0.0745258
8827,-0.0152946,0.0745256
8828,-0.0152946,0.0745255
8829,-0.0152945,0.0745254
8830,-0.0152945,0.0745252
8831,-0.0152944,0.0745251
8832,-0.0152943,0.074525
8833,-0.0152943,0.0745248
8834,-0.0152942,0.0745247
8835,-0.0152941,0.0745246
8836,-0.0152941,0.0745244
8837,-0.015294,0.0745243
8838,-0.0152939,0.0745242
8839,-0.0152939,0.074524
8840,-0.0152938,0.0745239
8841,-0.0152937,0.0745238
8842,-0.0152937,0.0745236
8843,-0.0152936,0.0745235
8844,-0.0152935,0.0745234
8845,-0.0152935,0.0745232
8846,-0.0152934,0.0745231
8847,-0.0152934,0.074523
8848,-0.0152933,0.0745228
8849,-0.0152932,0.0745227
8850,-0.0152932,0.0745226
8851,-0.0152931,0.0745224
8852,-0.015293,0.0745223
8853,-0.015293,0.0745222
8854,-0.0152929,0.074522
8855,-0.0152928,0.0745219
8856,-0.0152928,0.0745218
8857,-0.0152927,0.0745216
8858,-0.0152926,0.0745215
8859,-0.0152926,0.0745214
8860,-0.0152925,0.0745212
8861,-0.0152925,0.0745211
8862,-0.0152924,0.074521
8863,-0.0152923,0.0745208
8864,-0.0152923,0.0745207
8865,-0.0152922,0.0745206
8866,-0.0152921,0.0745204
8867,-0.0152921,0.0745203
8868,-0.015292,0.0745202
8869,-0.0152919,0.07452
8870,-0.0152919,0.0745199
8871,-0.0152918,0.0745198
8872,-0.0152918,0.0745196
8873,-0.0152917,0.0745195
8874,-0.0152916,0.0745194
8875,-0.0152916,0.0745193
8876,-0.0152915,0.0745191
8877,-0.0152914,0.074519
8878,-0.0152914,0.0745189
8879,-0.0152913,0.0745187
8880,-0.0152912,0.0745186
8881,-0.0152912,0.0745185
8882,-0.0152911,0.0745183
8883,-0.0152911,0.0745182
8884,-0.015291,0.0745181
8885,-0.0152909,0.0745179
8886,-0.0152909,0.0745178
8887,-0.0152908,0.0745177
8888,-0.0152907,0.0745175
8889,-0.0152907,0.0745174
8890,-0.0152906,0.0745173
8891,-0.0152905,0.0745171
8892,-0.0152905,0.074517
8893,-0.0152904,0.0745169
8894,-0.0152904,0.0745168
8895,-0.0152903,0.0745166
8896,-0.0152902,0.0745165
8897,-0.0152902,0.0745164
8898,-0.0152901,0.0745162
8899,-0.01529,0.0745161
8900,-0.01529,0.074516
8901,-0.0152899,0.0745158
8902,-0.0152898,0.0745157
8903,-0.0152898,0.0745156
8904,-0.0152897,0.0745154
8905,-0.0152897,0.0745153
8906,-0.0152896,0.0745152
8907,-0.0152895,0.0745151
8908,-0.0152895,0.0745149
8909,-0.0152894,0.0745148
8910,-0.0152893,0.0745147
8911,-0.0152893,0.0745145
8912,-0.0152892,0.0745144
8913,-0.0152892,0.0745143
8914,-0.0152891,0.0745141
8915,-0.015289,0.074514
8916,-0.015289,0.0745139
8917,-0.0152889,0.0745138
8918,-0.0152888,0.0745136
8919,-0.0152888,0.0745135
8920,-0.0152887,0.0745134
8921,-0.0152886,0.0745132
8922,-0.0152886,0.0745131
8923,-0.0152885,0.074513
8924,-0.0152885,0.0745128
8925,-0.0152884,0.0745127
8926,-0.0152883,0.0745126
8927,-0.0152883,0.0745125
8928,-0.0152882,0.0745123
8929,-0.0152881,0.0745122
8930,-0.0152881,0.0745121
8931,-0.015288,0.0745119
8932,-0.015288,0.0745118
8933,-0.0152879,0.0745117
8934,-0.0152878,0.0745116
8935,-0.0152878,0.0745114
8936,-0.0152877,0.0745113
8937,-0.0152876,0.0745112
8938,-0.0152876,0.074511
8939,-0.0152875,0.0745109
8940,-0.0152875,0.0745108
8941,-0.0152874,0.0745107
8942,-0.0152873,0.0745105
8943,-0.0152873,0.0745104
8944,-0.0152872,0.0745103
8945,-0.0152871,0.0745101
8946,-0.0152871,0.07451
8947,-0.015287,0.0745099
8948,-0.015287,0.0745098
8949,-0.0152869,0.0745096
8950,-0.0152868,0.0745095
8951,-0.0152868,0.0745094
8952,-0.0152867,0.0745092
8953,-0.0152866,0.0745091
8954,-0.0152866,0.074509
8955,-0.0152865,0.0745089
8956,-0.0152865,0.0745087
8957,-0.0152864,0.0745086
8958,-0.0152863,0.0745085
8959,-0.0152863,0.0745083
8960,-0.0152862,0.0745082
8961,-0.0152862,0.0745081
8962,-0.0152861,0.074508
8963,-0.015286,0.0745078
8964,-0.015286,0.0745077
8965,-0.0152859,0.0745076
8966,-0.0152858,0.0745074
8967,-0.0152858,0.0745073
8968,-0.0152857,0.0745072
8969,-0.0152857,0.0745071
8970,-0.0152856,0.0745069
8971,-0.0152855,0.0745068
8972,-0.0152855,0.0745067
8973,-0.0152854,0.0745066
8974,-0.0152853,0.0745064
8975,-0.0152853,0.0745063
8976,-0.0152852,0.0745062
8977,-0.0152852,0.074506
8978,-0.0152851,0.0745059
8979,-0.015285,0.0745058
8980,-0.015285,0.0745057
8981,-0.0152849,0.0745055
8982,-0.0152849,0.0745054
8983,-0.0152848,0.0745053
8984,-0.0152847,0.0745052
8985,-0.0152847,0.074505
8986,-0.0152846,0.0745049
8987,-0.0152845,0.0745048
8988,-0.0152845,0.0745046
8989,-0.0152844,0.0745045
8990,-0.0152844,0.0745044
8991,-0.0152843,0.0745043
8992,-0.0152842,0.0745041
8993,-0.0152842,0.074504
8994,-0.0152841,0.0745039
8995,-0.0152841,0.0745038
8996,-0.015284,0.0745036
8997,-0.0152839,0.0745035
8998,-0.0152839,0.0745034
8999,-0.0152838,0.0745033
9000,-0.0152837,0.0745031
9001,-0.0152837,0.074503
9002,-0.0152836,0.0745029
9003,-0.0152836,0.0745027
9004,-0.0152835,0.0745026
9005,-0.0152834,0.0745025
9006,-0.0152834,0.0745024
9007,-0.0152833,0.0745022
9008,-0.0152833,0.0745021
9009,-0.0152832,0.074502
9010,-0.0152831,0.0745019
9011,-0.0152831,0.0745017
9012,-0.015283,0.0745016
9013,-0.015283,0.0745015
9014,-0.0152829,0.0745014
9015,-0.0152828,0.0745012
9016,-0.0152828,0.0745011
9017,-0.0152827,0.074501
9018,-0.0152827,0.0745009
9019,-0.0152826,0.0745007
9020,-0.0152825,0.0745006
9021,-0.0152825,0.0745005
9022,-0.0152824,0.0745004
9023,-0.0152823,0.0745002
9024,-0.0152823,0.0745001
9025,-0.0152822,0.0745
9026,-0.0152822,0.0744999
9027,-0.0152821,0.0744997
9028,-0.015282,0.0744996
9029,-0.015282,0.0744995
9030,-0.0152819,0.0744994
9031,-0.0152819,0.0744992
9032,-0.0152818,0.0744991
9033,-0.0152817,0.074499
9034,-0.0152817,0.0744989
9035,-0.0152816,0.0744987
9036,-0.0152816,0.0744986
9037,-0.0152815,0.0744985
9038,-0.0152814,0.0744984
9039,-0.0152814,0.0744982
9040,-0.0152813,0.0744981
9041,-0.0152813,0.074498
9042,-0.0152812,0.0744979
9043,-0.0152811,0.0744977
9044,-0.0152811,0.0744976
9045,-0.015281,0.0744975
9046,-0.015281,0.0744974
9047,-0.0152809,0.0744972
9048,-0.0152808,0.0744971
9049,-0.0152808,0.074497
9050,-0.0152807,0.0744969
9051,-0.0152807,0.0744967
9052,-0.0152806,0.0744966
9053,-0.0152805,0.0744965
9054,-0.0152805,0.0744964
9055,-0.0152804,0.0744962
9056,-0.0152804,0.0744961
9057,-0.0152803,0.074496
9058,-0.0152802,0.0744959
9059,-0.0152802,0.0744958
9060,-0.0152801,0.0744956
9061,-0.0152801,0.0744955
9062,-0.01528,0.0744954
9063,-0.0152799,0.0744953
9064,-0.0152799,0.0744951
9065,-0.0152798,0.074495
9066,-0.0152798,0.0744949
9067,-0.0152797,0.0744948
9068,-0.0152796,0.0744946
9069,-0.0152796,0.0744945
9070,-0.0152795,0.0744944
9071,-0.0152795,0.0744943
9072,-0.0152794,0.0744941
9073,-0.0152793,0.074494
9074,-0.0152793,0.0744939
9075,-0.0152792,0.0744938
9076,-0.0152792,0.0744937
9077,-0.0152791,0.0744935
9078,-0.015279,0.0744934
9079,-0.015279,0.0744933
9080,-0.0152789,0.0744932
9081,-0.0152789,0.074493
9082,-0.0152788,0.0744929
9083,-0.0152787,0.0744928
9084,-0.0152787,0.0744927
9085,-0.0152786,0.0744925
9086,-0.0152786,0.0744924
9087,-0.0152785,0.0744923
9088,-0.0152784,0.0744922
9089,-0.0152784,0.0744921
9090,-0.0152783,0.0744919
9091,-0.0152783,0.0744918
9092,-0.0152782,0.0744917
9093,-0.0152781,0.0744916
9094,-0.0152781,0.0744914
9095,-0.015278,0.0744913
9096,-0.015278,0.0744912
9097,-0.0152779,0.0744911
9098,-0.0152778,0.074491
9099,-0.0152778,0.0744908
9100,-0.0152777,0.0744907
9101,-0.0152777,0.0744906
9102,-0.0152776,0.0744905
9103,-0.0152776,0.0744903
9104,-0.0152775,0.0744902
9105,-0.0152774,0.0744901
9106,-0.0152774,0.07449
9107,-0.0152773,0.0744899
9108,-0.0152773,0.0744897
9109,-0.0152772,0.0744896
9110,-0.0152771,0.0744895
9111,-0.0152771,0.0744894
9112,-0.015277,0.0744892
9113,-0.015277,0.0744891
9114,-0.0152769,0.074489
9115,-0.0152768,0.0744889
9116,-0.0152768,0.0744888
9117,-0.0152767,0.0744886
9118,-0.0152767,0.0744885
9119,-0.0152766,0.0744884
9120,-0.0152765,0.0744883
9121,-0.0152765,0.0744882
9122,-0.0152764,0.074488
9123,-0.0152764,0.0744879
9124,-0.0152763,0.0744878
9125,-0.0152763,0.0744877
9126,-0.0152762,0.0744875
9127,-0.0152761,0.0744874
9128,-0.0152761,0.0744873
9129,-0.015276,0.0744872
9130,-0.015276,0.0744871
9131,-0.0152759,0.0744869
9132,-0.0152758,0.0744868
9133,-0.0152758,0.0744867
9134,-0.0152757,0.0744866
9135,-0.0152757,0.0744865
9136,-0.0152756,0.0744863
9137,-0.0152756,0.0744862
9138,-0.0152755,0.0744861
9139,-0.0152754,0.074486
9140,-0.0152754,0.0744859
9141,-0.0152753,0.0744857
9142,-0.0152753,0.0744856
9143,-0.0152752,0.0744855
9144,-0.0152751,0.0744854
9145,-0.0152751,0.0744853
9146,-0.015275,0.0744851
9147,-0.015275,0.074485
9148,-0.0152749,0.0744849
9149,-0.0152749,0.0744848
9150,-0.0152748,0.0744847
9151,-0.0152747,0.0744845
9152,-0.0152747,0.0744844
9153,-0.0152746,0.0744843
9154,-0.0152746,0.0744842
9155,-0.0152745,0.0744841
9156,-0.0152744,0.0744839
9157,-0.0152744,0.0744838
9158,-0.0152743,0.0744837
9159,-0.0152743,0.0744836
9160,-0.0152742,0.0744835
9161,-0.0152742,0.0744833
9162,-0.0152741,0.0744832
9163,-0.015274,0.0744831
9164,-0.015274,0.074483
9165,-0.0152739,0.0744829
9166,-0.0152739,0.0744827
9167,-0.0152738,0.0744826
9168,-0.0152737,0.0744825
9169,-0.0152737,0.0744824
9170,-0.0152736,0.0744823
9171,-0.0152736,0.0744821
9172,-0.0152735,0.074482
9173,-0.0152735,0.0744819
9174,-0.0152734,0.0744818
9175,-0.0152733,0.0744817
9176,-0.0152733,0.0744815
9177,-0.0152732,0.0744814
9178,-0.0152732,0.0744813
9179,-0.0152731,0.0744812
9180,-0.0152731,0.0744811
9181,-0.015273,0.0744809
9182,-0.0152729,0.0744808
9183,-0.0152729,0.0744807
9184,-0.0152728,0.0744806
9185,-0.0152728,0.0744805
9186,-0.0152727,0.0744804
9187,-0.0152727,0.0744802
9188,-0.0152726,0.0744801
9189,-0.0152725,0.07448
9190,-0.0152725,0.0744799
9191,-0.0152724,0.0744798
9192,-0.0152724,0.0744796
9193,-0.0152723,0.0744795
9194,-0.0152723,0.0744794
9195,-0.0152722,0.0744793
9196,-0.0152721,0.0744792
9197,-0.0152721,0.0744791
9198,-0.015272,0.0744789
9199,-0.015272,0.0744788
9200,-0.0152719,0.0744787
9201,-0.0152718,0.0744786
9202,-0.0152718,0.0744785
9203,-0.0152717,0.0744783
9204,-0.0152717,0.0744782
9205,-0.0152716,0.0744781
9206,-0.0152716,0.074478
9207,-0.0152715,0.0744779
9208,-0.0152714,0.0744778
9209,-0.0152714,0.0744776
9210,-0.0152713,0.0744775
9211,-0.0152713,0.0744774
9212,-0.0152712,0.0744773
9213,-0.0152712,0.0744772
9214,-0.0152711,0.074477
9215,-0.015271,0.0744769
9216,-0.015271,0.0744768
9217,-0.0152709,0.0744767
9218,-0.0152709,0.0744766
9219,-0.0152708,0.0744765
9220,-0.0152708,0.0744763
9221,-0.0152707,0.0744762
9222,-0.0152707,0.0744761
9223,-0.0152706,0.074476
9224,-0.0152705,0.0744759
9225,-0.0152705,0.0744758
9226,-0.0152704,0.0744756
9227,-0.0152704,0.0744755
9228,-0.0152703,0.0744754
9229,-0.0152703,0.0744753
9230,-0.0152702,0.0744752
9231,-0.0152701,0.0744751
9232,-0.0152701,0.0744749
9233,-0.01527,0.0744748
9234,-0.01527,0.0744747
9235,-0.0152699,0.0744746
9236,-0.0152699,0.0744745
9237,-0.0152698,0.0744744
9238,-0.0152697,0.0744742
9239,-0.0152697,0.0744741
9240,-0.0152696,0.074474
9241,-0.0152696,0.0744739
9242,-0.0152695,0.0744738
9243,-0.0152695,0.0744737
9244,-0.0152694,0.0744735
9245,-0.0152693,0.0744734
9246,-0.0152693,0.0744733
9247,-0.0152692,0.0744732
9248,-0.0152692,0.0744731
9249,-0.0152691,0.074473
9250,-0.0152691,0.0744728
9251,-0.015269,0.0744727
9252,-0.015269,0.0744726
9253,-0.0152689,0.0744725
9254,-0.0152688,0.0744724
9255,-0.0152688,0.0744723
9256,-0.0152687,0.0744721
9257,-0.0152687,0.074472
9258,-0.0152686,0.0744719
9259,-0.0152686,0.0744718
9260,-0.0152685,0.0744717
9261,-0.0152684,0.0744716
9262,-0.0152684,0.0744714
9263,-0.0152683,0.0744713
9264,-0.0152683,0.0744712
9265,-0.0152682,0.0744711
9266,-0.0152682,0.074471
9267,-0.0152681,0.0744709
9268,-0.0152681,0.0744708
9269,-0.015268,0.0744706
9270,-0.0152679,0.0744705
9271,-0.0152679,0.0744704
9272,-0.0152678,0.0744703
9273,-0.0152678,0.0744702
9274,-0.0152677,0.0744701
9275,-0.0152677,0.0744699
9276,-0.0152676,0.0744698
9277,-0.0152676,0.0744697
9278,-0.0152675,0.0744696
9279,-0.0152674,0.0744695
9280,-0.0152674,0.0744694
9281,-0.0152673,0.0744693
9282,-0.0152673,0.0744691
9283,-0.0152672,0.074469
9284,-0.0152672,0.0744689
9285,-0.0152671,0.0744688
9286,-0.015267,0.0744687
9287,-0.015267,0.0744686
9288,-0.0152669,0.0744684
9289,-0.0152669,0.0744683
9290,-0.0152668,0.0744682
9291,-0.0152668,0.0744681
9292,-0.0152667,0.074468
9293,-0.0152667,0.0744679
9294,-0.0152666,0.0744678
9295,-0.0152665,0.0744676
9296,-0.0152665,0.0744675
9297,-0.0152664,0.0744674
9298,-0.0152664,0.0744673
9299,-0.0152663,0.0744672
9300,-0.0152663,0.0744671
9301,-0.0152662,0.074467
9302,-0.0152662,0.0744668
9303,-0.0152661,0.0744667
9304,-0.015266,0.0744666
9305,-0.015266,0.0744665
9306,-0.0152659,0.0744664
9307,-0.0152659,0.0744663
9308,-0.0152658,0.0744662
9309,-0.0152658,0.074466
9310,-0.0152657,0.0744659
9311,-0.0152657,0.0744658
